ScottDaRadio,"RT djkhaled: bet hiphopawards IN MIAMI !!! 
IM YOUR HOST! KHALED KHALED ? wethebestmusic https://t.co/t3gnT7usmc","Wed Sep 20 17:09:07 EDT 2017","null"
PStrzalkowski,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:09:07 EDT 2017","null"
AnneYoungerSays,"Family Friendly Travel in Jacksonville https://t.co/6odcKzAn0F https://t.co/gJ26wNGcO0","Wed Sep 20 17:09:07 EDT 2017","null"
7hozho,"My prayers go out to all in Puerto Rico. After going through Irma I can't imagine the stress in dealing with yet another. ??","Wed Sep 20 17:09:08 EDT 2017","null"
kenspellman,"- Pool Party https://t.co/uTsapulAEj @kenspellman #CARIBBEAN #SOCA","Wed Sep 20 17:09:08 EDT 2017","null"
kfedch5,"#dating in #miami #south #beach #qsr #menu #pof #sign #in  CLICK HERE ? https://t.co/ImNRu3wA6Q","Wed Sep 20 17:09:08 EDT 2017","null"
TyatkinaNatalya,"#dating in #miami #south #beach #experience #working  CLICK HERE ? https://t.co/2GWS7S9IcG","Wed Sep 20 17:09:08 EDT 2017","null"
taesguccibelt,"This really turns my stomach. https://t.co/sgkdd5ci0l","Wed Sep 20 17:09:08 EDT 2017","null"
Illinois_62701,"https://t.co/SztNdZw0jk Debris and a car damaged by Hurricane Irma are shown last week in Big Pine Key, Fla. Central Illinois is redoublin…","Wed Sep 20 17:09:09 EDT 2017","null"
The_Malaika,"MIAMI ? LARGEST #FREE FISH FRY & CAN FOOD DISTRIBUTION by @SupaTRecords ! PLEASE SHARE THE INFO. https://t.co/OLa8z06P2x","Wed Sep 20 17:09:09 EDT 2017","null"
HomSrchnJville,"Homes for sale - 277 Southwest Plantation Drive Lot 215, Jacksonville, NC 28540: https://t.co/fAUZFPRlfi via @YouTube","Wed Sep 20 17:09:09 EDT 2017","null"
MichaelBendall7,"Governor Abbott suspends trucking regulations to aid in Hurricane Irma relief https://t.co/l3RJXoflL6","Wed Sep 20 17:09:10 EDT 2017","null"
MrLawland,"RT @djkhaled: bet hiphopawards IN MIAMI !!! 
IM YOUR HOST! KHALED KHALED ? @wethebestmusic https://t.co/78pI24NuWZ","Wed Sep 20 17:09:11 EDT 2017","null"
CBS12,"#BREAKING Baby born during Hurricane Irma found dead: https://t.co/HKTel1s9bh https://t.co/JwaNnCQikb","Wed Sep 20 17:09:12 EDT 2017","null"
revjosiahkc,"Previewing the Federal Reserve after hurricanes Irma and Harvey - 15th September 2017: https://t.co/xdfmzPdWV5 via @YouTube","Wed Sep 20 17:09:13 EDT 2017","null"
Chlkera,"RT @IWillRedPillYou: Photos Surface Enlisted Corpsman at US Naval Hospital in Jacksonville Abusing Newborn Babies
#RedPill
#Goldwater
https…","Wed Sep 20 17:09:14 EDT 2017","null"
caplannfl,"15-6, a few grand slams for Dolphins. https://t.co/BCJMTgJKmT","Wed Sep 20 17:09:14 EDT 2017","null"
rchrdgrvs,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:09:14 EDT 2017","null"
martuk56,"@TheRebelQuotes @mark24823687 I really hope there's a lot left to loot. Does anyone feel sorry for him? Nope, https://t.co/WDfREkTOl6","Wed Sep 20 17:09:14 EDT 2017","null"
iembot_chs,"NORTH CHARLESTON SC Sep 20 Climate: Hi: 91 Lo: 72 Precip: 0.0 Snow: 0.0 https://t.co/x18cIXXnCt","Wed Sep 20 17:09:15 EDT 2017","null"
_mydogstore,"Hurricane puppies: Miami dogs evacuate to Myrtle Beach after Irma https://t.co/0PauJRs8Lm https://t.co/R7kZlVQLDo","Wed Sep 20 17:09:15 EDT 2017","null"
dev_oted,"@lexiidomme May I ask. Is this from the same guy? Or different guys? You're doing more damage than Hurricane Irma!!!!","Wed Sep 20 17:09:16 EDT 2017","null"
WM_BBC,""Weather historians may look to this year as the beginning of a frightening new phase of superstorms." https://t.co/ZmDM8T1GXj","Wed Sep 20 17:09:16 EDT 2017","null"
juliancd38,"True: this month has been extraordinarily active. Also true: most of these landfalls came from one storm passing th… https://t.co/ymHYPCvWAx","Wed Sep 20 17:09:17 EDT 2017","null"
HomegrownMae,"TIME Magazine Charleston Shooting Cover Story https://t.co/FvpWMObI5y","Wed Sep 20 17:09:17 EDT 2017","null"
avataram,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:09:17 EDT 2017","null"
jeevesbond,"I was complaining about null runtime errors in this codebase. Switched on strictNullChecks and Typescript generated hundreds of errors.","Wed Sep 20 17:09:18 EDT 2017","null"
jamessgirl,"null https://t.co/01SUlw4JaM please enter for everyone that enters I get another entry so please help me out Facebook","Wed Sep 20 17:09:19 EDT 2017","null"
iembot_chs,"DOWNTOWN CHARLESTON SC Sep 20 Climate: Hi: 86 Lo: 76 Precip: 0.0 Snow: M https://t.co/sI6JnOJb3F","Wed Sep 20 17:09:19 EDT 2017","null"
TwolvesFRA,"Hahaha I remember Heat fans burning LeBron jersey sorrryyyyyt https://t.co/FTTlZPfoPL","Wed Sep 20 17:09:19 EDT 2017","null"
pamdicar,"For those in the path of a hurricane, the aftermath is a nightmare that continues for many. https://t.co/AW1V0t7IT5 https://t.co/9OZj5RkuYn","Wed Sep 20 17:09:20 EDT 2017","null"
LaMecca_Grace,"@MrMichaelMoorer Hey, I miss you too! Just getting back in the swing of things since Irma knock us out all last week. How are you?","Wed Sep 20 17:09:20 EDT 2017","null"
LetHumanismRing,"So this is why we Continue 2 have a #War on #Marijuana. Because of #Nixon's #AntiSemitism against those who are… https://t.co/M8CELULEzG","Wed Sep 20 17:09:21 EDT 2017","null"
LoveThatYacht,"#fireworks for #sunfest #palmbeach #florida #ftlauderdale yachtsrandall@gmail.com https://t.co/EA8SMSXvcn #miami https://t.co/OSRmmCde8L","Wed Sep 20 17:09:21 EDT 2017","null"
millfluence,"RT by @millfluence RT @djkhaled: bet hiphopawards IN MIAMI !!! 
IM YOUR HOST! KHALED KHALED ? @wethebestmusic https://t.co/Z9vaWFeYCK","Wed Sep 20 17:09:22 EDT 2017","null"
msblondieg,"12 more shifts in Miami!   Wow what a contract!   Came here for 8 weeks and ended up staying a year and four... https://t.co/8stiTZTGok","Wed Sep 20 17:09:23 EDT 2017","null"
no_ellawillett,"RT @Mashi_Thana: Have I already said how much I love these pictures? <3

-------

Me as Irma 
Photos by  @MariiVamp_ 
Support:… ","Wed Sep 20 17:09:24 EDT 2017","null"
mick376ad,"What’s going on in the world? #HurricaneIrma #HurricaneJose #HurricaneMaria #EarthquakeMexico #EarthquakeJapan","Wed Sep 20 17:09:25 EDT 2017","null"
Darkskin_Negus,"Alright white ppl we ain’t with that privilege shit no more we coming for y’all asses! https://t.co/OflT9RbYnz","Wed Sep 20 17:09:25 EDT 2017","null"
NFL_0,"#IRMA NFL : 7 NFLfantasy players you should trade FOR...

And 3 players you should trade AWAY: …… https://t.co/fuzX5oxHmc","Wed Sep 20 17:09:26 EDT 2017","null"
tarcamwat,"Oh, hell nah. Shame on my school! https://t.co/A4JyJMRbV8","Wed Sep 20 17:09:26 EDT 2017","null"
djkhaled_uk,"RT djkhaled "bet hiphopawards IN MIAMI !!! 
IM YOUR HOST! KHALED KHALED ? wethebestmusic https://t.co/vtMMOUDCmn"","Wed Sep 20 17:09:26 EDT 2017","null"
BkRaysjoy,"@EPA I know you won't answer but can we credit @realDonaldTrump and #RocketMan for the world coming to an end?… https://t.co/70NocEjpVE","Wed Sep 20 17:09:28 EDT 2017","null"
Tony_Trojan,"RT @milancita305: * MIAMI'S NEW NIGHTCLUB.
To be informed of the progress of this New Club Text Your Full Name plus THE JOKKER to 305… ","Wed Sep 20 17:09:30 EDT 2017","null"
SarahZielinski,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:09:31 EDT 2017","null"
Mike_Cinamon,"Restaurant Fast Track General Managers - several needed -  #jobs #job  - Jacksonville, FL https://t.co/SJJfopGaPc","Wed Sep 20 17:09:33 EDT 2017","null"
Michele45500750,"Tell your U.S. representative to protect pets during emergencies like #Harvey and #Irma! Take action now: https://t.co/teQ4lirBfm","Wed Sep 20 17:09:35 EDT 2017","null"
4TheCultureTS,"New interview coming soon w 104.5 the beat's @THEYOUNGSCHOLAR 
#4TheCulturetalkshow #Orlando… https://t.co/9K8nGzH7W2","Wed Sep 20 17:09:35 EDT 2017","null"
WhenOnKStreet,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:09:36 EDT 2017","null"
christisch1,"This is a remarkable -- and terrifying -- look at just how close Tampa Bay was to an epic disaster from #Irma.… https://t.co/iBCeck6bqr","Wed Sep 20 17:09:37 EDT 2017","null"
HOLLYandherEGO,"Yall worried about Kevin Hart meanwhile little humans being tortured who ain't been on earth 3 days https://t.co/l2ESQmAGXo","Wed Sep 20 17:09:39 EDT 2017","null"
DrRickGoodman,"#meyerlemon from the #goodmangroves the fruit is ripe from #irma @ The Goodman Groves https://t.co/rTWNFIxcIx","Wed Sep 20 17:09:40 EDT 2017","GeoLocation{latitude=26.02967731, longitude=-80.23428574}"
tmj_az_nursing,"Can you recommend anyone for this #job in #Miami, AZ? https://t.co/Bs9Ejxhu8v #dialysis #Nursing #Hiring #CareerArc","Wed Sep 20 17:09:40 EDT 2017","GeoLocation{latitude=33.3992217, longitude=-110.8687232}"
aaroncathcart36,"RT @NotJerryTipton: Good Lord. Irma, Maria, earthquakes, etc. Natural disasters everywhere.

THE WORLD BETTER NOT END BEFORE KENTUCKY B… ","Wed Sep 20 17:09:41 EDT 2017","null"
SpacedadUNI,"[LiveScience] Hurricane Irma Unearths Another Surprise on Florida Shore https://t.co/I9r6w104we","Wed Sep 20 17:09:42 EDT 2017","null"
MGPSchool,"Reminder:Friday is own clothes day,in support of Hurricane Irma&South East Asian flooding disasters.£1 donation2 @savechildrenuk ???","Wed Sep 20 17:09:42 EDT 2017","null"
alakozz94,"RT @djkhaled: bet hiphopawards IN MIAMI !!! 
IM YOUR HOST! KHALED KHALED ? @wethebestmusic https://t.co/78pI24NuWZ","Wed Sep 20 17:09:44 EDT 2017","null"
TheTruth24US,"9th patient of Florida nursing home that lost AC after Irma dies #D20 https://t.co/YMK7pLWoc3 https://t.co/rtb8P05fpo","Wed Sep 20 17:09:44 EDT 2017","null"
sleepyval,"Nobody knows in America, Puerto Rico's in America! Tacky to hold Irma presser while Maria pounds PR. Puerto Ricans are US citizens.","Wed Sep 20 17:09:45 EDT 2017","null"
ThaRadio,"#NP on #ThaRadio So-Star @SoStarMusic ft. Marri Nallos - You're My Loverman - Remix  #Miami #TuneIn #LIVE https://t.co/PiElceHnYs","Wed Sep 20 17:09:45 EDT 2017","null"
Iayras,"I spoke to the devil in Miami, he said everything would be fine","Wed Sep 20 17:09:45 EDT 2017","null"
jagermannjensen,"I hope all the people commenting "I don't see what the big deal is" never have children https://t.co/q1cCfqPnas","Wed Sep 20 17:09:46 EDT 2017","null"
RepCharlieCrist,"Great news! The state heard our calls and will be providing additional assistance to SNAP beneficiaries who lost fo… https://t.co/dArbOXWUUK","Wed Sep 20 17:09:46 EDT 2017","null"
PascoRevolution,"PascoGovAffairs: REMINDER: #PascoCounty is picking up STORM-RELATED debris only.  If #Irma did not damage your hou… https://t.co/r5eK0U5cFw","Wed Sep 20 17:09:47 EDT 2017","null"
PascoRevolution,"PascoGovAffairs: REMINDER: #PascoCounty is picking up STORM-RELATED debris only.  If #Irma did not damage your hou… https://t.co/5V0lZglWzS","Wed Sep 20 17:09:47 EDT 2017","null"
UberTVR,"@hannipple Scrappy doo found dead in Miami","Wed Sep 20 17:09:51 EDT 2017","null"
drgilliland,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:09:51 EDT 2017","null"
AmandaGamez4,"With #HurricaneHarvey and #Irma, let's turn disaster into climate and clean energy action via @NRDC  https://t.co/29IuavJgfo","Wed Sep 20 17:09:53 EDT 2017","null"
DecockDounia,"What is wrong with people??????? https://t.co/GAewZwqlh9","Wed Sep 20 17:09:54 EDT 2017","null"
SDWAuthor,"So then this happened . . . #frogs #365project #Florida #mylifeinpictures #365photoproject… https://t.co/V9HXw9yTHq","Wed Sep 20 17:09:56 EDT 2017","null"
morrigan0,"Asking if someone's bus arrived, hoping it did but resigned to dropping at metro if still stuck. Irma has destroyed traffic patterns too","Wed Sep 20 17:09:57 EDT 2017","null"
snowakowski4574,"Wow ? And this is after IRMA???? So gorgeous. https://t.co/bMYauJVVJQ","Wed Sep 20 17:09:57 EDT 2017","null"
HeatSpyder,"[Miami Herald: Sports Buzz] Adebayo impressing Heat; team executive assesses his game https://t.co/Ir5UtcgvfR #Heat #MiamiHeat","Wed Sep 20 17:09:58 EDT 2017","null"
wwhitmanquote,"and New York and New Orleans and Texas and Montreal and San Francisco and Charleston and Savannah and Mexico,","Wed Sep 20 17:09:58 EDT 2017","null"
jaxdotcom,"The strongest hurricane to hit Puerto Rico in decades destroyed homes, knocked out power. See tracking map. https://t.co/kQxdDniPJW","Wed Sep 20 17:09:58 EDT 2017","null"
staugrecord,"The strongest hurricane to hit Puerto Rico in decades destroyed homes, knocked out power. See tracking map. https://t.co/UyNdyW7mOC","Wed Sep 20 17:09:58 EDT 2017","null"
ComplyEthic,"Wicked Month: Harvey, Irma, Maria & Earthquakes. More with Chloe Demrovski! [PODCAST] https://t.co/QsB33NWpDC https://t.co/jmqfkdKJXL","Wed Sep 20 17:09:58 EDT 2017","null"
JuliantoKoe,"Jersey,,,,?could you never seem to amaze me,you did it agaaaaaiiinnnn Miami Marlin n Over killed the Mets,,,TQ jers… https://t.co/eS379SKrUE","Wed Sep 20 17:09:58 EDT 2017","null"
Primusfan87,"RT @MaraJade_2017: #Florida? #Texas? #Louisiana?

?Examplars of #ClimateChange that should be in this list.

#ClimateAlliance https://t.co/…","Wed Sep 20 17:09:59 EDT 2017","null"
49bravelakes,"Free birthday wings! (@ Buffalo Wild Wings - @bwwings in North Charleston, SC) https://t.co/O614qxJa28","Wed Sep 20 17:09:59 EDT 2017","GeoLocation{latitude=32.87219134, longitude=-80.02020832}"
DopeyTho_,"590 In Miami Still Got No Power Holy Shit","Wed Sep 20 17:10:01 EDT 2017","null"
BstWsternMonroe,"We have special room rates for evacuees affected by #HurricaneHarvey and #HurricaneIrma.  Contact us at: (318) 322-… https://t.co/2M8wSt0mzc","Wed Sep 20 17:10:01 EDT 2017","null"
Jaguars_News_,"London games have never matched two teams with winning records #JacksonvilleJaguars https://t.co/bKTc1I1HZ3","Wed Sep 20 17:10:02 EDT 2017","null"
RavensSpyder,"[NFL: Baltimore Ravens] Who's Practicing, Who's Not vs. Jacksonville Jaguars https://t.co/Wb84IZ79sg #Ravens","Wed Sep 20 17:10:03 EDT 2017","null"
skurt,"Visitors flock to Miami every year, for sunshine, style and city life. Here's our Insider's Guide to Miami! https://t.co/7jg9JSO4VF","Wed Sep 20 17:10:03 EDT 2017","null"
michimachix,"my god i am so excited https://t.co/ZJigyKgjq5","Wed Sep 20 17:10:03 EDT 2017","null"
BostonJag9,"I suspect her power is back on https://t.co/nDBYkz4enj","Wed Sep 20 17:10:04 EDT 2017","null"
FLDesignAssoc,"Shop at Home Service  #InteriorDesign #Design #Home #WindowTreatments #Florida #HomeDecor https://t.co/Lo2j3ELy5f","Wed Sep 20 17:10:04 EDT 2017","null"
MinxG14,"RT @bbusa617: https://t.co/62R8FBgDpH

She was with Rachel Maddow taping a seg and caught on tape laughing about IRMA wiping out all those…","Wed Sep 20 17:10:06 EDT 2017","null"
poohsbrana,"RT @EricHolthaus: Weather historians may look to 2017 as the start of a frightening new phase of superstorms.
(montage: @chrisdolcewx… ","Wed Sep 20 17:10:07 EDT 2017","null"
djkhaled,"bet hiphopawards IN MIAMI !!! 
IM YOUR HOST! KHALED KHALED ? @wethebestmusic https://t.co/fnV7hIvngJ","Wed Sep 20 17:10:07 EDT 2017","null"
ksmitchell4,"RT @BlckFamforTrump: Irma LOOTING
Where's BLM 2 "disavow" these blacks?
Can't hold POTUS responsible for white racists & not hold BLM 4… ","Wed Sep 20 17:10:08 EDT 2017","null"
realTomCoughIin,"A hurricane came straight towards Jacksonville and people left Powerade on the shelf. Nobody drinks that shit.","Wed Sep 20 17:10:08 EDT 2017","null"
mikvolikasjnr,"@bookers75 @matt_edghill Des can go fuck himself! He knew that the extension would be null & void if we didn't fini… https://t.co/0Dczbx2wOW","Wed Sep 20 17:10:08 EDT 2017","null"
GailZMartin,"The ghosts of an unsolved string of murders haunt Charleston in Unraveled, new DeadlyCuriosities novella https://t.co/HaLMSzPrVl","Wed Sep 20 17:10:09 EDT 2017","null"
gabyy_vilar,"@Clauurr7 @MM_gonzalez24 yes babe enjoy it over there!! miami will always be here","Wed Sep 20 17:10:09 EDT 2017","null"
PoloTraceGolf,"The Ladies League offers a fun & welcoming opportunity for #golfers of all skill levels in #SouthFlorida. #Golf https://t.co/x1VN17VuuM","Wed Sep 20 17:10:09 EDT 2017","null"
tmj_wil_nursing,"We're #hiring! Click to apply: Nursing Assistant/Phlebotomy Jacksonville CBOC - https://t.co/XfzMrKx4qN #Nursing #Jacksonville, NC #Job","Wed Sep 20 17:10:10 EDT 2017","GeoLocation{latitude=34.7540524, longitude=-77.4302414}"
ProntoPizzaMia,"We have whole wheat pizza ? ? 
Coral way #miami 3055545555
#fontainebleaumiami 7863346402 @… https://t.co/lOqMgZHoHq","Wed Sep 20 17:10:10 EDT 2017","GeoLocation{latitude=25.7464619, longitude=-80.369194}"
ClaimsProPA,"Hurricane damage? Call Chris Lombardi now, he can help, (954) 394-8799 #Broward #miami #insuranceclaims https://t.co/9HVP6gY5uW","Wed Sep 20 17:10:10 EDT 2017","null"
taaestyy,"PRAAYING THEY COME TO MIAMI OMFG ?????? https://t.co/9V11oTevGk","Wed Sep 20 17:10:12 EDT 2017","null"
weather_orlando,"#Orlando #Florida Sep 20 16:53 Temperature 87°F few clouds Wind NE 24 km/h  Humidity 50% .. https://t.co/f74vQBoZ8h","Wed Sep 20 17:10:12 EDT 2017","null"
Chizru_jp,"@null 4p14k5kds__1pm319947nd59eac9r6","Wed Sep 20 17:10:13 EDT 2017","null"
standrewspc,"Taking care of people after Irma https://t.co/3MN1C7098s https://t.co/veGoW1X2Te","Wed Sep 20 17:10:13 EDT 2017","null"
widestcom,"Top 10 Islands to Visit in the #Caribbean https://t.co/cH56ylz9wJ #travel #vacation #trip","Wed Sep 20 17:10:13 EDT 2017","null"
Xs9n2X,"@null where","Wed Sep 20 17:10:14 EDT 2017","null"
TAKEBACKOCH,"RT @ByBiscayne: "Always Biscayne"
Miami Life?
#ShadesbyBiscayne 
#Miami
#Lifestyle
#branding 
#Yoga #YogaMiami… https://t.co/vPu57p8YtO","Wed Sep 20 17:10:14 EDT 2017","null"
Peaceful_intent,"Small pleasures in a relief center. 
Stapler and puff lights Thanks @AlisonLoveLight #Irma #coh","Wed Sep 20 17:10:14 EDT 2017","null"
GlobalRetweeter,"Family-Friendly Hotel near #Orlando's Top Attractions from only $34/night+Kids 17 or younger stay free! https://t.co/kwlPZZbXRM #hotels","Wed Sep 20 17:10:15 EDT 2017","null"
WEPESJP,"@null If you can dream it, you can do it.

  #WEPESJP","Wed Sep 20 17:10:15 EDT 2017","null"
aaedwards7,"If you are looking for a way to help after #HurricaneIrma here's a great way to get involved! Thx, @FlaBarYLD and… https://t.co/UmXo6wjTJb","Wed Sep 20 17:10:15 EDT 2017","null"
SHS_SWBroward,"Get in touch if you know a #senior citizen in need of a helping hand!  #Broward #Florida #SeniorsHelpingSeniors https://t.co/SgtKPJybfr","Wed Sep 20 17:10:15 EDT 2017","null"
JaimieOnly,"RT @milancita305: * MIAMI'S NEW NIGHTCLUB.
To be informed of the progress of this New Club Text Your Full Name plus THE JOKKER to 305… ","Wed Sep 20 17:10:15 EDT 2017","null"
WuWeiTaoist,"Miami Seen As Ideal Property Market For Bitcoin https://t.co/PlzNcIkmqn https://t.co/UiUxz3YnK4","Wed Sep 20 17:10:16 EDT 2017","null"
trumpsadummie,"@HouseGOP I'd rather our govt officials STOP using our taxes to see eclipses, golf in Miami, promote their business… https://t.co/Mg9Uk1zTsN","Wed Sep 20 17:10:19 EDT 2017","null"
skivvy808,"RT @djkhaled: bet hiphopawards IN MIAMI !!! 
IM YOUR HOST! KHALED KHALED ? @wethebestmusic https://t.co/78pI24NuWZ","Wed Sep 20 17:10:20 EDT 2017","null"
bramborman,"Didn't know I'm friend with null ? https://t.co/EREFzVioLa","Wed Sep 20 17:10:21 EDT 2017","null"
faizashaheen,"Hurricanes Harvey, Irma, Maria, https://t.co/WYgvx8q8v1 floods #MexicoCityearthquake - unhappy planet.? for those that have lost loved ones","Wed Sep 20 17:10:23 EDT 2017","null"
therealromyo,"@sodasiee I know that shot came out like hurricane Irma","Wed Sep 20 17:10:26 EDT 2017","null"
snaglet,"RT @EricHolthaus: The science is increasingly clear: We can start to expect more super hurricanes like Harvey, Irma, and Maria.
https://t.c…","Wed Sep 20 17:10:27 EDT 2017","null"
miamiinformer,"Luxury Tropical Modern Home Pinetree Miami Beach Preview — Lifestyle Production Group –… https://t.co/Y5GXlNKP9N https://t.co/62YHZjjbTl","Wed Sep 20 17:10:28 EDT 2017","null"
marcusbailey,"While many had fog to deal with this morning, here's a beautiful view from this AM from Rick Woodall in Miami count… https://t.co/jHuIusQtvX","Wed Sep 20 17:10:28 EDT 2017","null"
F_K_T_,"@null aaaiia","Wed Sep 20 17:10:28 EDT 2017","null"
chaitanvayu,"SAP SD Functional Consultant - Miami, FL https://t.co/D65FYMZzZ3","Wed Sep 20 17:10:28 EDT 2017","null"
DanLinden,"Florida Agency for Health Care Administration suspends license of Rehabilitation Center of Hollywood Hills, where s… https://t.co/IJ1yVBh93b","Wed Sep 20 17:10:28 EDT 2017","null"
iam_Stiz,"RT @djkhaled: bet hiphopawards IN MIAMI !!! 
IM YOUR HOST! KHALED KHALED ? @wethebestmusic https://t.co/78pI24NuWZ","Wed Sep 20 17:10:30 EDT 2017","null"
Vetboss__give,"RT @IWillRedPillYou: Photos Surface Enlisted Corpsman at US Naval Hospital in Jacksonville Abusing Newborn Babies
#RedPill
#Goldwater
https…","Wed Sep 20 17:10:30 EDT 2017","null"
VictorLeeAkers6,"COULD BE HILLARY STRIKING BACK 4 LOSING https://t.co/oKuFLbHGA7","Wed Sep 20 17:10:31 EDT 2017","null"
zulixo,"RT @Katustrophix: Funtcase this Saturday is now at Heart Nightclub!! ?? 

Let's turn up Miami!! I've got some filthy shit planned for… ","Wed Sep 20 17:10:31 EDT 2017","null"
OrlandoFireDept,"With standing water post #Irma, here's a reminder of what you can do to prevent mosquito breeding. https://t.co/aXuUxrj6PX","Wed Sep 20 17:10:32 EDT 2017","null"
akesis,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:10:32 EDT 2017","null"
JohnBMasila3,"While some parts of the world are experiencing #hurricanes #Harvey #Irma #Jose #Maria in quick succession and the earthquake in #Mexico we","Wed Sep 20 17:10:32 EDT 2017","null"
SyracuseSPA,"RT @AdamZagoria: Syracuse's Jim Boeheim and Red Autry will be back in tomorrow to see 2018 @yungswae5 Jalen Carey. 

Miami was 3 deep yeste…","Wed Sep 20 17:10:34 EDT 2017","null"
curlytwo46,"Join me in supporting Support nonprofits in areas affected by Hurricane Irma via @actblue https://t.co/ddXG3LQMbA","Wed Sep 20 17:10:34 EDT 2017","null"
outdooramade,"Miami University hiking event benefits service animals - Dayton Daily News https://t.co/aI7186BC3l #hiking","Wed Sep 20 17:10:34 EDT 2017","null"
rfif_inc,"RT @lordheavenearth: I called #Minster #Kojo and #Shared the #Great #Honor & #News.He was in #Miami #visiting 
W/ a #great #friend.","Wed Sep 20 17:10:35 EDT 2017","null"
austinscoffee,"Poetry nite/ Spoken word hosted by Miss Kira herself. Post-Irma opportunities to speak your mind. #Wednesdaythoughts #Irmasmh","Wed Sep 20 17:10:36 EDT 2017","null"
missmichelle_14,"They're still recovering from Hurricane Irma and Hurricane Maria has not been kind to them ?","Wed Sep 20 17:10:36 EDT 2017","null"
kentsellsmiami,"Wonderful Wednesday in Miami
Real Estate Investment opportunities call me 305.989.7119 or email me Kent.campbell@el… https://t.co/oqttKOWGH6","Wed Sep 20 17:10:36 EDT 2017","null"
bitcoinconnect,""Will Trump's 'Rocket Man' speech lead us to war? #irma #maria https://t.co/paH5snqmnl",","Wed Sep 20 17:10:39 EDT 2017","null"
nbc15_madison,"MIAMI (AP) -- Hurricane center: Maria weakens to a Category 2 storm, could regain major hurricane status by Thursday #NBC15","Wed Sep 20 17:10:40 EDT 2017","null"
spaethon,"@PaulFox13 Oh my god. I feel awful for them. Especially after getting Irma, now Maria. Nobody in our area should co… https://t.co/qAdJZSgEyf","Wed Sep 20 17:10:41 EDT 2017","null"
gutizano,"All suckers who overpay for beachfront property in Miami beach just found out their million dollars apartments have no backup power.","Wed Sep 20 17:10:41 EDT 2017","null"
97_rnj,"@null xs6jk","Wed Sep 20 17:10:43 EDT 2017","null"
wxmiami,"#Miami #Florida Sep 20 16:53 Temperature 87°F few clouds Wind E 15 km/h  Humidity 60% .. https://t.co/1yfndVPxLX","Wed Sep 20 17:10:44 EDT 2017","null"
vivianmedina67,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:10:45 EDT 2017","null"
LinuxVirt,"#libvirtdev Re: [PATCH v3] Avoid a possible NULL pointer dereference in… https://t.co/3KKTf9MTUc","Wed Sep 20 17:10:45 EDT 2017","null"
EdhCubaEnglish,"Beyond Harvey and Irma: Militarizing Homeland Security in the Climate Change Era https://t.co/E0Z3cTzbQp","Wed Sep 20 17:10:46 EDT 2017","null"
f12wedge,"@FoxBusiness @realDonaldTrump is the king of #fakenews with #hurricanes, called #Irma a cat 5 in FL! https://t.co/eCHm2yXkWv","Wed Sep 20 17:10:46 EDT 2017","null"
marcelkatzart,"#AholSniffsGlue x #MiamiScienceBarge - BEFORE IRMA ? https://t.co/DiqdZvhZPW","Wed Sep 20 17:10:47 EDT 2017","null"
therealromyo,"@sodasiee Ik that shit came out like hurricane Irma","Wed Sep 20 17:10:47 EDT 2017","null"
AshokaTheBear,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:10:47 EDT 2017","null"
PaisleyGina,"With #HurricaneHarvey and #Irma, let's turn disaster into climate and clean energy action via @NRDC  https://t.co/jgywgSqtxq","Wed Sep 20 17:10:49 EDT 2017","null"
uppaw,"#IRMA #Dogs #Cats : HumaneSociety : Dezi__Roo Yay, thanks so much for sharing! (via Twitter https://t.co/tlD7jeGoLI) https://t.co/4jJFB9FuI8","Wed Sep 20 17:10:49 EDT 2017","null"
timotheenet,"Miami Film Festival’s GEMS Announces 2017 Lineup  https://t.co/ZO0wS12bIq via @NewTimesArts","Wed Sep 20 17:10:50 EDT 2017","null"
wx_tampa,"#Tampa #Florida Sep 20 16:53 Temperature 93°F clouds Wind NE 13 km/h  Humidity 40% .. https://t.co/HcLrfuM7ge","Wed Sep 20 17:10:50 EDT 2017","null"
